t,x,y,mass,phi_center
0.0,80.71266291417312,80.20361856804433,437,4.476609706878662
0.03,80.73891176750527,80.21112561046955,437,4.360239028930664
0.06,80.76520563655596,80.21867223119847,437,4.247297763824463
0.09,80.79131787564154,80.22616605342614,437,4.1376752853393555
0.12,80.81714420913755,80.23359460522984,437,4.031970500946045
0.15,80.84156587059938,80.24062588905313,437,3.984813690185547
0.18,80.86429868757774,80.24718236279476,437,3.978851318359375
0.21,80.88446684718097,80.252983088197,437,3.977383852005005
0.24,80.89944017624524,80.25724721571417,437,3.976943254470825
0.27,80.9077558341125,80.25959294828564,437,3.9767935276031494
0.3,80.91124833776314,80.2605513485069,437,3.9767322540283203
0.33,80.9125352864157,80.26090417094866,437,3.976699113845825
0.36,80.91300936068713,80.26104103844084,437,3.9766757488250732
0.39,80.91320956148675,80.26110972093383,437,3.976656198501587
0.42,80.91331494279663,80.26115245903131,437,3.9766390323638916
0.45,80.9133875996874,80.2611842009044,437,3.97662353515625
0.48,80.91346075321597,80.26122094945134,437,3.976609230041504
0.51,80.91354475140098,80.26126578509887,437,3.9765961170196533
0.54,80.91362934821005,80.2613049625076,437,3.9765841960906982
0.5700000000000001,80.91373744665808,80.26135856510874,437,3.9765727519989014
0.6,80.91385670542297,80.26141231471537,437,3.976562976837158
0.63,80.91400094316785,80.2614781214149,437,3.976553440093994
0.66,80.91416765923876,80.26155217531327,437,3.9765446186065674
0.6900000000000001,80.91437315571318,80.26164974875981,437,3.9765372276306152
0.72,80.91459695603297,80.26175051004066,437,3.976530075073242
0.75,80.91483760318438,80.26185382544806,437,3.976522922515869
0.78,80.91511161504701,80.26197771831276,437,3.9765169620513916
0.81,80.91541152532582,80.26211677706104,437,3.9765117168426514
0.84,80.91572770955551,80.26226331749247,437,3.9765069484710693
0.87,80.91604472697078,80.26240358228583,437,3.9765021800994873
0.9,80.91638284520987,80.26255862486046,437,3.9764974117279053
0.93,80.9167451408721,80.26273189464,437,3.9764931201934814
0.96,80.91710887997935,80.26290056440223,437,3.976489782333374
0.99,80.91749443023166,80.26308399600221,437,3.976486921310425
1.02,80.91789658770661,80.26327559612969,437,3.9764840602874756
1.05,80.91831707997488,80.26347513423711,437,3.9764816761016846
1.08,80.91875345384344,80.2636779825203,437,3.9764792919158936
