t,x,y,mass,phi_center
0.0,79.99998365885519,79.99998365885519,394,0.5329999923706055
0.03,80.0000016810298,80.00000976658768,394,0.53302001953125
0.06,79.99999632516148,80.00002103112044,394,0.5331567525863647
0.09,79.9999980452665,80.00004076450112,394,0.5335148572921753
0.12,80.00000258031311,80.00006265518238,394,0.5341874361038208
0.15,80.00000195484832,80.00007855900077,394,0.5352568030357361
0.18,79.99999870974604,80.00009088519633,394,0.536794900894165
0.21,80.0000001564023,80.00010697183292,394,0.5388649702072144
0.24,79.99999955202776,80.00012018633322,394,0.5415220856666565
0.27,80.00000326702104,80.00013708265855,394,0.5448135137557983
0.3,79.9999950723276,80.00014154005703,394,0.5487801432609558
0.33,79.99999784884491,80.0001566026232,394,0.5534560084342957
0.36,80.00000172109284,80.00017256547116,394,0.5588698387145996
0.39,80.00000359904668,80.00018654651082,394,0.5650451183319092
0.42,80.0000053209953,80.0002005584854,394,0.5720003843307495
0.45,79.9999987478234,80.00020671968205,394,0.5797500610351562
0.48,79.99999898244151,80.00022043741333,394,0.5883044600486755
0.51,79.99999913882849,80.00023523340207,394,0.5976702570915222
0.54,80.00000015661038,80.00025239330432,394,0.6078508496284485
0.5700000000000001,79.99999694533254,80.00026724228194,394,0.6188465356826782
0.6,79.99999858974186,80.00028928066791,394,0.6306547522544861
0.63,79.9999989811336,80.00031279492264,394,0.6432706117630005
0.66,79.99999725581247,80.00033717244123,394,0.6566863059997559
0.6900000000000001,79.99999666624538,80.00036573837473,394,0.6708922982215881
0.72,80.0000019027134,80.00040304929172,394,0.6858764290809631
0.75,80.00000107929463,80.00043701739284,394,0.7016250491142273
0.78,79.99999852607155,80.00047167109926,394,0.7181223630905151
0.81,80.00000058810508,80.00051322945163,394,0.735351026058197
0.84,80.0000021443648,80.00055659549076,394,0.7532921433448792
0.87,80.000007346159,80.00060596505274,394,0.7719252109527588
0.9,80.00000155711128,80.00064682742722,394,0.7912283539772034
0.93,80.00000195365153,80.00069660852844,394,0.8111785650253296
0.96,79.99999986116369,80.0007465117224,394,0.83175128698349
0.99,80.00000461048049,80.00080592450591,394,0.8529211282730103
1.02,79.9999983942341,80.00085680393641,394,0.8746615648269653
1.05,80.00000033693546,80.00091823420948,394,0.896945059299469
1.08,80.00000125206573,80.00098063662199,394,0.9197431206703186
1.11,80.00000061693773,80.0010432359657,394,0.9430265426635742
1.1400000000000001,79.9999985427899,80.00110576979334,394,0.9667652249336243
1.17,80.0000006193447,80.00117368894514,394,0.9909284710884094
1.2,80.00000246410082,80.00124216253639,394,1.0154849290847778
1.23,79.99999885481019,80.00130602723452,394,1.0404024124145508
1.26,80.0000018312802,80.00137713353051,394,1.0656485557556152
1.29,79.99999477309377,80.001438810493,394,1.0911903381347656
1.32,80.00000252840194,80.00151586193438,394,1.1169943809509277
1.35,80.00000079063908,80.00158397388927,394,1.14302659034729
1.3800000000000001,79.99999882215299,80.00165238635668,394,1.1692532300949097
1.41,79.99999875495537,80.00172315426505,394,1.195639729499817
1.44,79.99999668302874,80.00179248160288,394,1.222151279449463
1.47,80.0000000200152,80.00186774263567,394,1.248753309249878
1.5,80.00000111033722,80.00194135781967,394,1.2754110097885132
1.53,80.00000049462876,80.00215778249682,404,1.3020896911621094
1.56,79.99999743031024,80.00253400589426,426,1.32875394821167
1.59,79.99999634301344,80.00261061425415,426,1.3553690910339355
1.62,79.99999429345726,80.00268660436366,426,1.3819001913070679
1.6500000000000001,80.00000128380749,80.00292902590556,434,1.4083125591278076
1.68,79.99999852617671,80.00300651715638,434,1.434571623802185
1.71,79.99999986436991,80.00308876980758,434,1.4606430530548096
1.74,80.00000144065649,80.0031786113936,434,1.4864927530288696
1.77,80.00000333185258,80.00330782081343,435,1.5120867490768433
1.8,80.00000048715975,80.00338974828588,435,1.5373917818069458
1.83,80.00000592174479,80.00347648293679,435,1.5623725652694702
1.86,79.99999624220953,80.00355130350023,435,1.58699369430542
1.8900000000000001,80.00000279758491,80.00352018915336,427,1.6112183332443237
1.92,79.99999870196187,80.00364696631576,427,1.6350089311599731
1.95,80.00000335339939,80.00393455082504,427,1.6583282947540283
1.98,79.99999654977658,80.00452707757886,427,1.6811389923095703
2.0100000000000002,79.9999973320207,80.00485288054465,429,1.7034043073654175
2.04,80.00000297545058,80.00518547528011,443,1.7250887155532837
2.07,79.99999946043899,80.00530461234096,443,1.746159315109253
2.1,80.00000270509913,80.00571210298217,443,1.7665845155715942
2.13,79.9999987662355,80.00670749376991,443,1.7863364219665527
2.16,80.00000200614183,80.00697319028288,443,1.805391788482666
2.19,80.00000111363059,80.00723822732417,443,1.8237342834472656
2.22,80.00000412742797,80.00732908645926,443,1.8413584232330322
2.25,80.0000005500795,80.0050513599659,413,1.858276128768921
2.2800000000000002,80.00000140345713,80.0049977026195,411,1.8745290040969849
2.31,79.99999730137372,80.00506817369248,411,1.890205979347229
2.34,79.99999998263296,80.00549319622182,423,1.905476450920105
2.37,79.99999955984191,80.00562364099815,427,1.9206469058990479
2.4,80.00000159973511,80.00575333562608,429,1.9362848997116089
2.43,80.00000077434505,80.00608304505607,441,1.9535166025161743
2.46,79.9999994918296,80.00621617679691,443,1.9748879671096802
2.49,79.99999716198559,80.00629599178127,443,2.006866931915283
2.52,79.99999949480419,80.00638113201495,443,2.059361219406128
2.5500000000000003,79.99999803219515,80.00646368637237,443,2.1245720386505127
2.58,79.99999721023693,80.00654908110066,443,2.1910674571990967
2.61,80.00000199150557,80.00658085597773,443,2.2569706439971924
2.64,80.00000281309863,80.00561893035271,443,2.3221137523651123
2.67,80.00000261999445,80.00517099604737,443,2.3864474296569824
2.7,80.00000244820708,80.00526204432347,443,2.4499268531799316
2.73,79.99999958411034,80.00564217328666,443,2.5125060081481934
2.7600000000000002,79.99999911116342,80.00630245341256,443,2.5741350650787354
2.79,80.00000080950524,80.0070996782572,443,2.6347646713256836
2.82,80.00000234091121,80.00739843300042,443,2.694342613220215
2.85,80.00000255981848,80.00746826016143,443,2.7528178691864014
2.88,80.00000642153988,80.00753192159414,443,2.810136079788208
2.91,79.99999827306421,80.00758448159755,443,2.8662452697753906
2.94,79.9999980782898,80.0065203248722,432,2.9210915565490723
2.97,79.9999946323229,80.00635500250927,429,2.9746217727661133
3.0,80.00000061199657,80.00633453577107,429,3.0267837047576904
3.0300000000000002,80.00000179029512,80.00591280995708,429,3.0775249004364014
3.06,80.00000648187702,80.00584247388863,429,3.126793622970581
3.09,80.00000064486493,80.0059252113939,429,3.1745405197143555
3.12,79.99999665767041,80.0060524360484,429,3.2207162380218506
3.15,79.99999895296267,80.00629837419847,429,3.265273094177246
3.18,79.99999785590774,80.00695195913437,429,3.3081655502319336
3.21,79.99999724866862,80.00786564697316,429,3.349348306655884
3.24,80.00000271565239,80.00809399883042,429,3.3887786865234375
3.27,79.99999567600186,80.0081445277302,429,3.4264163970947266
3.3000000000000003,79.99999970402826,80.00821570313481,429,3.46222186088562
3.33,80.00000105633796,80.00832702003,429,3.496159076690674
3.36,80.00000023403732,80.00823846629586,425,3.528193473815918
3.39,79.99999896757922,80.00682957713832,415,3.558292865753174
3.42,79.99999637277932,80.00737911933459,413,3.5864269733428955
3.45,80.00000510726291,80.00760421546886,413,3.6125690937042236
3.48,79.9999966903511,80.00771765892961,413,3.6366937160491943
3.5100000000000002,79.99999839290425,80.00783432590791,413,3.6587796211242676
3.54,80.00000047730433,80.00778847825909,413,3.6788079738616943
3.5700000000000003,79.99999860228847,80.00759721630577,412,3.696763515472412
3.6,79.9999984623122,80.00656583113896,406,3.7126362323760986
3.63,80.00000201192935,80.00540571524904,401,3.7264206409454346
3.66,79.9999992526865,80.005493298656,401,3.7381157875061035
3.69,79.9999969472449,80.0056741206352,399,3.7477240562438965
3.72,80.00000501602152,80.00584386803482,399,3.7552530765533447
3.75,80.00000136953108,80.00601391306078,399,3.760714530944824
3.7800000000000002,79.99999940668587,80.00625242735113,399,3.764124631881714
3.81,80.00000120828494,80.00642622911234,391,3.7655029296875
3.84,79.99999512139179,80.00688085309216,393,3.7648727893829346
3.87,80.00000031181959,80.00718277359374,393,3.7622623443603516
3.9,79.99999478903347,80.00763197736416,407,3.757702350616455
3.93,79.99999811647353,80.00710773200025,403,3.7512283325195312
3.96,79.99999685435662,80.00658687379538,399,3.7428786754608154
3.99,79.9999990994592,80.00679268399507,399,3.7326953411102295
4.0200000000000005,79.99999974828891,80.0070095594205,399,3.720723867416382
4.05,80.00000320482819,80.00726985541424,399,3.7070131301879883
4.08,80.00000363028207,80.00758867335942,399,3.6916143894195557
4.11,79.99999825553384,80.00796432869966,405,3.6745831966400146
4.14,80.00000131199599,80.0081393059105,411,3.6559762954711914
4.17,79.99999859520358,80.00861372087356,419,3.6358540058135986
4.2,79.99999875371826,80.00972747216572,429,3.614274740219116
4.23,80.00000333308537,80.01096834949655,429,3.5912981033325195
4.26,80.00000315994366,80.01135395192485,429,3.566983222961426
4.29,79.99999655771168,80.01151959217557,429,3.541388511657715
4.32,79.99999985605706,80.01169537034477,429,3.514571189880371
4.3500000000000005,80.00000402001217,80.01076395191087,428,3.486588716506958
4.38,80.00000380349512,80.00917968466865,420,3.4574992656707764
4.41,79.99999964536494,80.00944644031826,421,3.4273602962493896
4.44,79.99999973503196,80.00968828087512,421,3.396230697631836
4.47,80.00000407408822,80.00993851601082,419,3.3641715049743652
4.5,80.00000179648637,80.01016416336611,417,3.3312456607818604
4.53,80.00000202166974,80.01060550993523,427,3.297518253326416
4.5600000000000005,79.99999607073698,80.01082099110623,427,3.263056516647339
4.59,80.00000469661354,80.01112912871491,427,3.2279281616210938
4.62,79.99999450301192,80.01133895752001,427,3.1922037601470947
4.65,79.9999996218574,80.01185074041963,445,3.1559553146362305
4.68,80.00000346249418,80.01211001101994,449,3.1192567348480225
4.71,79.99999890032947,80.01232717631461,449,3.0821826457977295
4.74,79.99999974619577,80.0126078459019,449,3.0448100566864014
4.7700000000000005,79.99999443607292,80.0132174289159,449,3.007216453552246
4.8,79.99999726867952,80.01402445573534,449,2.969480514526367
4.83,79.999999743207,80.01445668073276,451,2.9316818714141846
4.86,79.9999981683758,80.01510575090767,451,2.89389705657959
4.89,79.99999770205653,80.01327491810524,435,2.8561995029449463
4.92,79.99999727311487,80.01412161659931,437,2.8186604976654053
4.95,79.99999897263551,80.01456481309822,427,2.781348943710327
4.98,79.99999659919905,80.01553820178204,429,2.7443301677703857
5.01,80.00000239512856,80.01628460946394,429,2.7076680660247803
5.04,80.0000060859703,80.0169573051501,427,2.671424150466919
5.07,79.99999953324404,80.01552121844757,421,2.635657548904419
5.1000000000000005,80.00000193645097,80.01527446702322,415,2.6004257202148438
5.13,80.00000252380859,80.01623931196805,413,2.5657832622528076
5.16,80.00000701914202,80.01653600819961,413,2.5317840576171875
5.19,79.99999651829572,80.01695493305387,413,2.498478889465332
5.22,80.0000024777001,80.01620063862146,407,2.465916156768799
5.25,80.00000156505416,80.01275470297352,397,2.4341423511505127
5.28,79.99999470013893,80.01303253267156,397,2.4032015800476074
5.3100000000000005,80.0000029732331,80.01312583304697,411,2.3731348514556885
5.34,79.99999890671329,80.01321807314146,409,2.343980550765991
5.37,80.0000030547539,80.01352687507823,409,2.31577467918396
5.4,80.00000069523843,80.01386348576348,409,2.2885518074035645
5.43,80.00000312391124,80.0142550597276,409,2.262342929840088
5.46,80.00000137263277,80.01473134308004,409,2.237177610397339
5.49,80.00000106718724,80.01542985337821,409,2.2130815982818604
5.5200000000000005,79.99999692770074,80.01683649671993,409,2.1900746822357178
5.55,79.99999997924019,80.01888288247959,409,2.1681675910949707
5.58,80.00000283374212,80.02052264060599,410,2.1473498344421387
5.61,79.99999774896165,80.02207234932978,410,2.127573013305664
5.64,79.99999831285815,80.02231359590691,400,2.108712673187256
5.67,79.99999903727661,80.02115698854263,391,2.0905025005340576
5.7,80.00000060361228,80.02061622099922,387,2.0724034309387207
5.73,80.00000445763779,80.02143339268201,385,2.0532987117767334
5.76,79.99999544070289,80.02269584661384,385,2.0306413173675537
5.79,79.99999967702256,80.02304856710478,385,1.9979413747787476
5.82,79.99999839435625,80.02239850671928,403,1.9450644254684448
5.8500000000000005,80.0000045758854,80.02308423283898,403,1.8804618120193481
5.88,80.00000079581159,80.02386314148842,397,1.8167182207107544
5.91,80.00000457307357,80.02388570792768,383,1.7559436559677124
5.94,79.99999978528851,80.02478135868999,383,1.6982523202896118
5.97,79.99999902279725,80.02525465931825,377,1.6435916423797607
6.0,80.00000387538815,80.02579884932628,377,1.59189772605896
6.03,80.0000034694497,80.02584041859161,363,1.543108582496643
6.0600000000000005,80.00000352112174,80.0266060308435,360,1.4971665143966675
6.09,79.99999785340938,80.02753637991339,366,1.4540159702301025
6.12,80.00000382731743,80.02830358387033,372,1.413604497909546
6.15,80.00000169313594,80.02906521667936,378,1.3758817911148071
6.18,79.99999623105867,80.030151282305,378,1.3407994508743286
6.21,79.99999585032927,80.03231835730051,378,1.308310866355896
6.24,80.00000403720911,80.03426246525233,378,1.2783712148666382
6.2700000000000005,79.99999512040887,80.03450111176018,370,1.2509371042251587
6.3,79.99999931500365,80.03503906189913,366,1.2259650230407715
6.33,79.999995074376,80.03401886534529,358,1.2034133672714233
6.36,80.00000626622939,80.03040374574644,354,1.1832412481307983
6.390000000000001,79.99999869122774,80.03064105957134,352,1.165407657623291
6.42,80.0000005992365,80.03140341717128,352,1.1498726606369019
6.45,80.0000040130834,80.03219734006979,352,1.1365963220596313
6.48,79.99999903282612,80.03303010522349,352,1.12553870677948
6.51,80.00000128378709,80.03398867512233,352,1.1166605949401855
6.54,80.00000036546457,80.03510297751848,358,1.109922170639038
6.57,79.99999668851304,80.03622495653552,358,1.1052842140197754
6.6000000000000005,79.9999990152918,80.03670794838618,352,1.102706789970398
6.63,79.9999940124205,80.03683010804419,344,1.1021502017974854
6.66,79.99999517040625,80.03709415541296,344,1.1035743951797485
6.69,79.9999988607827,80.03798192763857,344,1.1069387197494507
6.72,80.00000137793073,80.03982502776717,344,1.1122024059295654
6.75,79.99999428679735,80.04103156876094,346,1.1193238496780396
6.78,80.00000157405978,80.04192998516382,352,1.1282614469528198
6.8100000000000005,79.99999862122392,80.0422443734046,350,1.1389721632003784
6.84,79.99999144935177,80.04025232326823,346,1.1514127254486084
6.87,79.99999822167443,80.04015567275567,345,1.1655386686325073
6.9,80.0000028716999,80.04084153034633,347,1.1813045740127563
6.93,79.9999969670919,80.04168346488946,351,1.1986638307571411
6.96,80.00000535583321,80.04258272298863,353,1.2175689935684204
6.99,80.00000257080922,80.04335168283895,357,1.2379709482192993
7.0200000000000005,80.00000281619052,80.0445862489006,357,1.2598193883895874
7.05,80.00000512515608,80.04698987379125,357,1.2830634117126465
7.08,80.00000250006919,80.04862848923013,357,1.3076494932174683
7.11,79.99999725594942,80.04976790693257,361,1.3335238695144653
7.140000000000001,79.99999587454234,80.05044681423104,371,1.3606312274932861
7.17,79.99999852607098,80.04839703459186,366,1.3889148235321045
7.2,80.00000022015739,80.04614725732456,360,1.4183160066604614
7.23,80.00000553958515,80.04574986746451,358,1.4487755298614502
