t,x,y,mass,phi_center
0.0,31.99999946832629,31.99999946832629,975.7842407226562,0.5329999923706055
0.01,31.99999629392311,31.99999629392311,975.78466796875,0.5330033898353577
0.02,31.99999785767024,31.99999785767024,975.785400390625,0.5330169200897217
0.03,31.999998889742205,31.999998889742205,975.7860107421875,0.5330445766448975
0.04,32.000000562947506,32.000000562947506,975.7861938476562,0.5330899953842163
0.05,31.999997576197472,31.999997576197472,975.785888671875,0.5331567525863647
0.06,31.999999202489782,31.999999202489782,975.78466796875,0.5332480669021606
0.07,31.999998311151348,31.999998311151348,975.7826538085938,0.5333670973777771
0.08,31.999999906174786,31.999999906174786,975.7796630859375,0.5335168242454529
0.09,31.99999964033527,31.99999964033527,975.7758178710938,0.5336999893188477
0.1,32.00000014073906,32.00000014073906,975.7710571289062,0.5339191555976868
0.11,32.00000148558761,32.00000148558761,975.765380859375,0.534176766872406
0.12,32.00000070370406,32.00000070370406,975.7589111328125,0.5344750881195068
0.13,32.0000006411574,32.0000006411574,975.7515869140625,0.5348165035247803
0.14,32.000001532535414,32.000001532535414,975.743408203125,0.5352028012275696
0.15,32.000000093829556,32.000000093829556,975.7344970703125,0.5356361269950867
0.16,32.00000042223723,32.00000042223723,975.7247314453125,0.5361179113388062
0.17,31.999999139877875,31.999999139877875,975.7142333984375,0.5366499423980713
0.18,32.000001407488945,32.000001407488945,975.702880859375,0.5372338891029358
0.19,31.999998780161295,31.999998780161295,975.69091796875,0.5378709435462952
0.2,32.00000025022661,32.00000025022661,975.6781005859375,0.5385626554489136
0.21,32.000001344986714,32.000001344986714,975.66455078125,0.5393102169036865
0.22,32.00000059430512,32.00000059430512,975.6503295898438,0.5401147603988647
0.23,32.00000021895787,32.00000021895787,975.6353759765625,0.5409773588180542
0.24,32.00000084456538,32.00000084456538,975.6196899414062,0.5418988466262817
0.25,31.999998185718148,31.999998185718148,975.6033935546875,0.5428802371025085
0.26,32.000002658908244,32.000002658908244,975.586181640625,0.5439223647117615
0.27,32.00000026589565,32.00000026589565,975.5684814453125,0.5450259447097778
0.28,31.99999881126758,31.99999881126758,975.550048828125,0.5461915731430054
0.29,32.00000195519066,32.00000195519066,975.53076171875,0.5474199652671814
0.3,31.99999938996811,31.99999938996811,975.5109252929688,0.5487115979194641
0.31,32.000001579859685,32.000001579859685,975.490234375,0.5500670075416565
0.32,31.999999921787417,31.999999921787417,975.4689331054688,0.5514865517616272
0.33,31.999997199926266,31.999997199926266,975.4468994140625,0.5529706478118896
0.34,31.999999546346096,31.999999546346096,975.4239501953125,0.5545195937156677
0.35000000000000003,32.00000093861707,32.00000093861707,975.4002685546875,0.5561336278915405
0.36,31.999999342951646,31.999999342951646,975.3759155273438,0.5578129887580872
0.37,31.999999702756156,31.999999702756156,975.3507080078125,0.5595579147338867
0.38,31.999998717123955,31.999998717123955,975.32470703125,0.5613684058189392
0.39,31.999998169504508,31.999998169504508,975.2978515625,0.5632448196411133
0.4,32.000000876159596,32.000000876159596,975.27001953125,0.5651870369911194
0.41000000000000003,32.00000093876998,32.00000093876998,975.2413940429688,0.5671949982643127
0.42,31.999998795208775,31.999998795208775,975.2119140625,0.5692689418792725
0.43,31.99999909246652,31.99999909246652,975.181396484375,0.5714084506034851
0.44,31.999998857722694,31.999998857722694,975.14990234375,0.5736135244369507
0.45,32.00000004694447,32.00000004694447,975.1173095703125,0.5758841633796692
0.46,32.00000162746459,32.00000162746459,975.0836181640625,0.5782203674316406
0.47000000000000003,32.00000012519404,32.00000012519404,975.0488891601562,0.5806220173835754
0.48,31.99999998435017,31.99999998435017,975.012939453125,0.5830886960029602
0.49,32.00000107987967,32.00000107987967,974.9757080078125,0.5856202244758606
0.5,31.999999467864395,31.999999467864395,974.937255859375,0.5882164239883423
0.51,31.999997558336965,31.999997558336965,974.8974609375,0.5908769369125366
0.52,32.00000039130876,32.00000039130876,974.8560791015625,0.5936015844345093
0.53,32.0000010957127,32.0000010957127,974.813232421875,0.596389889717102
0.54,31.99999987476999,31.99999987476999,974.7688598632812,0.5992417335510254
0.55,31.999999921727543,31.999999921727543,974.7227783203125,0.6021566390991211
0.56,32.00000006262104,32.00000006262104,974.6749267578125,0.6051343679428101
0.5700000000000001,31.999999561630386,31.999999561630386,974.625244140625,0.6081744432449341
0.58,31.999999232812527,31.999999232812527,974.5736083984375,0.6112765669822693
0.59,32.00000129959334,32.00000129959334,974.5198364257812,0.6144402027130127
0.6,32.00000018790378,32.00000018790378,974.4639892578125,0.6176650524139404
0.61,32.00000244289513,32.00000244289513,974.40576171875,0.6209506988525391
0.62,32.00000206719356,32.00000206719356,974.34521484375,0.6242965459823608
0.63,31.99999870008971,31.99999870008971,974.2822265625,0.6277023553848267
0.64,31.99999968674745,31.99999968674745,974.2164306640625,0.6311674118041992
0.65,31.999999765044056,31.999999765044056,974.1478881835938,0.6346913576126099
0.66,32.00000040728685,32.00000040728685,974.076416015625,0.6382737159729004
0.67,31.99999956134986,31.99999956134986,974.001953125,0.6419140100479126
0.68,32.000000313346526,32.000000313346526,973.9242553710938,0.6456116437911987
0.6900000000000001,32.00000073642558,32.00000073642558,973.84326171875,0.6493661403656006
0.7000000000000001,31.999998244961503,31.999998244961503,973.7589111328125,0.6531769633293152
0.71,32.00000047014212,32.00000047014212,973.6708374023438,0.6570436358451843
0.72,32.00000059556947,32.00000059556947,973.5791015625,0.6609655618667603
0.73,32.000000203767456,32.000000203767456,973.4835205078125,0.6649422645568848
0.74,31.999999294578988,31.999999294578988,973.3839721679688,0.6689730286598206
0.75,31.999999278826134,31.999999278826134,973.2802734375,0.6730574369430542
0.76,32.000001097560315,32.000001097560315,973.1722412109375,0.6771948337554932
0.77,32.0000006115685,32.0000006115685,973.0598754882812,0.6813846826553345
0.78,32.00000040776132,32.00000040776132,972.9429931640625,0.6856263279914856
0.79,31.999998243270408,31.999998243270408,972.821533203125,0.6899192929267883
0.8,31.999999905877264,31.999999905877264,972.6951904296875,0.6942628622055054
0.81,32.000000313784774,32.000000313784774,972.5640258789062,0.6986565589904785
0.8200000000000001,32.000001333772026,32.000001333772026,972.4278564453125,0.7030996084213257
0.8300000000000001,32.000002087264086,32.000002087264086,972.28662109375,0.7075916528701782
0.84,31.99999913671578,31.99999913671578,972.1403198242188,0.7121317386627197
0.85,31.999999701728004,31.999999701728004,971.9886474609375,0.7167195081710815
0.86,32.000000737949954,32.000000737949954,971.8316040039062,0.7213543057441711
0.87,32.00000017274056,32.00000017274056,971.669189453125,0.726035475730896
0.88,32.0000006910817,32.0000006910817,971.501220703125,0.7307623624801636
0.89,31.99999908886598,31.99999908886598,971.3277587890625,0.7355343103408813
0.9,32.0000013198169,32.0000013198169,971.1485595703125,0.7403507828712463
0.91,31.9999998040524,31.9999998040524,970.9638061523438,0.7452110648155212
0.92,32.0000020988684,32.0000020988684,970.773193359375,0.7501145005226135
0.93,32.00000110884718,32.00000110884718,970.576904296875,0.7550604343414307
0.9400000000000001,31.999999269295902,31.999999269295902,970.3748168945312,0.7600483298301697
0.9500000000000001,31.999999284867243,31.999999284867243,970.1668090820312,0.7650772929191589
0.96,31.999998293626728,31.999998293626728,969.9529418945312,0.7701468467712402
0.97,32.00000027585494,32.00000027585494,969.7330322265625,0.7752562761306763
0.98,31.999999929667656,31.999999929667656,969.5072021484375,0.7804049253463745
0.99,31.999998811935445,31.999998811935445,969.275390625,0.7855921983718872
1.0,31.999999961126235,31.999999961126235,969.0374755859375,0.7908173203468323
1.01,31.99999758282122,31.99999758282122,968.7935791015625,0.7960796356201172
1.02,31.999999189142425,31.999999189142425,968.54345703125,0.8013784885406494
1.03,32.000001316330284,32.000001316330284,968.2871704101562,0.8067131042480469
1.04,32.000000875328446,32.000000875328446,968.0247802734375,0.8120831251144409
1.05,32.00000018181534,32.00000018181534,967.7561645507812,0.8174875974655151
1.06,31.999998336582454,31.999998336582454,967.4813232421875,0.8229259848594666
1.07,32.000001680663615,32.000001680663615,967.2000122070312,0.8283976316452026
1.08,32.00000171272529,32.00000171272529,966.9124755859375,0.8339017033576965
1.09,32.000000608244264,32.000000608244264,966.6185913085938,0.8394376039505005
1.1,32.00000201848865,32.00000202120267,966.3182373046875,0.845004677772522
1.11,32.00000022953068,32.00000022953068,966.0115356445312,0.8506022691726685
1.12,31.99999797009332,31.99999797009332,965.6983642578125,0.8562296032905579
1.1300000000000001,31.999999708082633,31.999999708082633,965.3785400390625,0.8618860244750977
1.1400000000000001,32.000000735722416,32.000000735722416,965.0521850585938,0.8675708770751953
1.1500000000000001,31.99999823691924,31.99999823691924,964.7193603515625,0.8732834458351135
1.16,32.00000027738621,32.00000027738621,964.3797607421875,0.8790230751037598
1.17,31.99999923283332,31.99999923283332,964.0335693359375,0.8847890496253967
1.18,31.999998757536446,31.999998757536446,963.6806640625,0.8905807137489319
1.19,32.00000167159152,32.00000167159152,963.3209228515625,0.8963972926139832
1.2,32.00000065809606,32.00000065809606,962.9545288085938,0.9022379517555237
1.21,31.99999718677489,31.99999718677489,962.5814208984375,0.9081024527549744
1.22,32.00000008771572,32.00000008771572,962.2012939453125,0.9139899015426636
1.23,31.9999983743756,31.9999983743756,961.814453125,0.919899582862854
1.24,31.999999135521833,31.999999135521833,961.420654296875,0.9258308410644531
1.25,31.999997023427134,31.999997023427134,961.02001953125,0.9317829012870789
1.26,31.999999944900846,31.999999944900846,960.6123046875,0.937755286693573
1.27,31.999998832486167,31.999998832486167,960.19775390625,0.9437471628189087
1.28,31.999999102244086,31.999999102244086,959.7761840820312,0.9497578144073486
1.29,32.00000247378395,32.00000247378395,959.3475341796875,0.9557865262031555
1.3,32.00000081999645,32.00000081999645,958.9120483398438,0.9618328213691711
1.31,31.999999021420454,31.999999021420454,958.4695434570312,0.9678958654403687
1.32,32.00000040664704,32.00000040664704,958.0198974609375,0.9739749431610107
1.33,31.999997681952884,31.999997681952884,957.5633544921875,0.9800695180892944
1.34,31.999997919970934,31.999997919970934,957.0996704101562,0.9861787557601929
1.35,32.00000072625004,32.00000072625004,956.6288452148438,0.9923020601272583
1.36,31.999999449928602,31.999999449928602,956.151123046875,0.9984387159347534
1.37,32.000000854714756,32.000000854714756,955.666259765625,1.0045881271362305
1.3800000000000001,31.999999385466655,31.999999385466655,955.1744384765625,1.0107494592666626
1.3900000000000001,31.99999960891059,31.99999960891059,954.675537109375,1.0169222354888916
1.4000000000000001,31.999999224902556,31.999999224902556,954.1696166992188,1.0231056213378906
1.41,32.00000124052303,32.00000124052303,953.6566162109375,1.029299020767212
1.42,32.000000095804005,32.000000095303726,953.13671875,1.0355018377304077
1.43,32.000001249144404,32.00000124864385,952.6097412109375,1.0417132377624512
1.44,32.00000008364019,32.00000008739649,952.0758666992188,1.0479326248168945
1.45,31.999998688558172,31.999998692316606,951.5350341796875,1.05415940284729
1.46,32.00000043673056,32.000000440491156,950.9871826171875,1.0603928565979004
1.47,31.99999952187471,31.999999525637502,950.4324951171875,1.0666322708129883
1.48,32.00000124044718,32.0000012442122,949.870849609375,1.072877049446106
1.49,32.00000000351612,32.00000000728339,949.3024291992188,1.0791264772415161
1.5,31.99999904982099,31.999999051077506,948.7271728515625,1.085379958152771
1.51,31.999999472441306,31.999999476213176,948.1450805664062,1.0916366577148438
1.52,32.00000004403248,32.00000004881315,947.5562133789062,1.0978962182998657
1.53,31.999997933452033,31.99999793748039,946.960693359375,1.1041576862335205
1.54,32.00000006550249,32.00000007205274,946.3583374023438,1.11042058467865
1.55,32.000001076949395,32.00000108098292,945.7493286132812,1.116683840751648
1.56,31.999998171626196,31.99999817566234,945.1337890625,1.122947096824646
1.57,32.00000048061774,32.000000484656546,944.511474609375,1.129210352897644
1.58,31.999999640306935,31.99999964434843,943.8826904296875,1.1354724168777466
1.59,32.00000033567005,32.00000033971427,943.247314453125,1.1417326927185059
1.6,32.00000053900599,32.000000542800024,942.60546875,1.1479904651641846
1.61,31.999999396586293,31.999999400636053,941.9572143554688,1.154245138168335
