t,x,y,mass,phi_center
0.0,63.718935147926366,63.999996807090604,946.2342529296875,0.5329999923706055
0.01,63.729230137862686,64.00000372093155,947.2843627929688,0.5330055356025696
0.02,63.739493713736536,64.00000281576757,948.333984375,0.5330345034599304
0.03,63.74972972921145,63.99999932496153,949.3816528320312,0.5331036448478699
0.04,63.7599390371334,63.999998217930354,950.4261474609375,0.5332291722297668
0.05,63.77011906687601,64.00000144334153,951.4664306640625,0.5334267616271973
0.06,63.78025697225486,64.00000161798943,952.501708984375,0.5337111353874207
0.07,63.790347914247235,63.999999503925515,953.5311279296875,0.5340968370437622
0.08,63.8003911212923,64.00000019182309,954.5538330078125,0.5345976948738098
0.09,63.810375671785245,63.99999848301407,955.5691528320312,0.5352270007133484
0.1,63.82030413420557,64.00000307863229,956.576171875,0.5359978079795837
0.11,63.83015881551839,64.00000184844086,957.5743408203125,0.5369219779968262
0.12,63.83993667939836,63.99999775550517,958.5628051757812,0.5380115509033203
0.13,63.84963826777201,63.999997519259765,959.5406494140625,0.5392777919769287
0.14,63.85925471851201,63.9999988085363,960.5069580078125,0.5407313704490662
0.15,63.868777458611206,64.00000053959442,961.460693359375,0.5423827171325684
0.16,63.87819387690756,63.99999873160615,962.4006958007812,0.5442416667938232
0.17,63.88749963756774,63.999999889122066,963.3253173828125,0.5463178753852844
0.18,63.89667788065401,64.00000123433439,964.232666015625,0.5486201643943787
0.19,63.9057043938217,63.99999789723719,965.1202392578125,0.5511572957038879
0.2,63.91456618886797,64.00000331718171,965.984375,0.553937554359436
0.21,63.92320852589883,63.99999993687024,966.8206787109375,0.5569685697555542
0.22,63.93159777570488,64.00000529850517,967.62255859375,0.5602577328681946
0.23,63.93964533658486,64.00000014181296,968.3818969726562,0.563812255859375
0.24,63.947273325295484,63.99999551252789,969.087890625,0.5676386952400208
0.25,63.95438611053468,64.00000202983153,969.7276611328125,0.5717436075210571
0.26,63.96084734948259,63.9999971378604,970.2879638671875,0.5761325359344482
0.27,63.96657754059159,64.00000297078894,970.7559814453125,0.5808113217353821
0.28,63.97148675328552,63.99999659038429,971.123291015625,0.5857851505279541
0.29,63.97558423119051,64.00000117811933,971.386474609375,0.5910590291023254
0.3,63.978897005762164,64.00000117792253,971.5487670898438,0.5966374278068542
0.31,63.981516395555815,64.0000009893845,971.617919921875,0.6025246977806091
0.32,63.98355184117612,63.999999638791074,971.6043090820312,0.6087247729301453
0.33,63.985121357821185,64.00000114654684,971.5186157226562,0.6152411699295044
0.34,63.986322117107264,63.999998649067855,971.3706665039062,0.6220772862434387
0.35000000000000003,63.987248005881725,63.999998884463196,971.1683349609375,0.6292359828948975
0.36,63.98796790806313,64.00000075436034,970.9177856445312,0.6367201209068298
0.37,63.98853312651358,64.00000216944348,970.62353515625,0.6445320248603821
0.38,63.98898348775705,64.00000251542762,970.2886962890625,0.6526738405227661
0.39,63.989343509946124,63.99999655393652,969.9154052734375,0.6611473560333252
0.4,63.98964980142226,63.99999864573002,969.5046997070312,0.6699540019035339
0.41000000000000003,63.98990947586757,63.9999997000877,969.0574340820312,0.6790953278541565
0.42,63.99013540671088,64.00000073969355,968.5738525390625,0.6885720491409302
0.43,63.99033563690836,64.00000081890246,968.053955078125,0.6983849406242371
0.44,63.990513341459284,63.99999648223896,967.49755859375,0.7085344195365906
0.45,63.990681501482506,63.999995722588444,966.9041748046875,0.719020664691925
0.46,63.99084284730359,63.99999726735122,966.2733764648438,0.7298435568809509
0.47000000000000003,63.99099654207646,63.99999736027286,965.604736328125,0.74100261926651
0.48,63.991147275461536,63.99999852856668,964.897705078125,0.7524973750114441
0.49,63.99129407016333,63.999997750464516,964.15185546875,0.7643268704414368
0.5,63.991443767853355,64.0000010921504,963.3665771484375,0.7764899134635925
0.51,63.99159225532546,64.0000028051676,962.5415649414062,0.7889850735664368
0.52,63.991738555524854,64.00000095126805,961.6764526367188,0.8018108010292053
0.53,63.9918900558273,64.00000241329232,960.770751953125,0.8149652481079102
0.54,63.99203474905541,63.99999489616346,959.8243408203125,0.8284461498260498
0.55,63.99219633343413,64.0000018770892,958.8366088867188,0.8422512412071228
0.56,63.99235499954358,64.00000329820531,957.8076171875,0.8563778400421143
0.5700000000000001,63.99251514874949,64.00000333254745,956.737060546875,0.870823085308075
0.58,63.9926712368572,63.99999632676292,955.6248779296875,0.8855840563774109
0.59,63.99284527779238,64.00000423571342,954.4705810546875,0.9006573557853699
0.6,63.993010439528916,63.99999998324297,953.2744750976562,0.9160394668579102
0.61,63.99318195016307,63.999998974488484,952.0361938476562,0.9317267537117004
0.62,63.99336053472424,64.00000178170275,950.7556762695312,0.9477149844169617
0.63,63.99353883286373,64.00000130204064,949.4329833984375,0.9640002250671387
0.64,63.99371903008854,63.99999956569688,948.0679931640625,0.9805778861045837
0.65,63.993905548662106,64.00000109631269,946.66064453125,0.9974434971809387
0.66,63.994093527915126,64.00000075898556,945.2109985351562,1.014592170715332
0.67,63.99428619004065,64.00000215095362,943.718994140625,1.0320186614990234
0.68,63.99447370127506,63.999995239649124,942.184814453125,1.0497182607650757
0.6900000000000001,63.99467801850533,64.0000022883524,940.608154296875,1.0676851272583008
0.7000000000000001,63.99487517589243,63.999999089479616,938.9894409179688,1.0859137773513794
0.71,63.99508059824095,64.00000089483737,937.3284912109375,1.1043983697891235
0.72,63.995288773869504,64.00000247840522,935.62548828125,1.1231330633163452
0.73,63.99549386757019,63.99999811972451,933.880615234375,1.1421114206314087
0.74,63.995711959003465,64.00000365009757,932.09375,1.1613270044326782
0.75,63.99592367814726,63.999999836486374,930.2653198242188,1.180773377418518
0.76,63.99614198763539,63.99999985310629,928.395263671875,1.2004437446594238
0.77,63.99636676837518,64.00000350853306,926.4837646484375,1.2203311920166016
0.78,63.99658849431636,64.00000112281184,924.5311279296875,1.2404284477233887
0.79,63.99681342775665,63.999999074275706,922.5374755859375,1.2607284784317017
0.8,63.997039896166065,63.999995822961786,920.5030517578125,1.2812238931655884
0.81,63.99718164987328,64.00000085598606,918.4556884765625,1.3019068241119385
0.8200000000000001,63.99454078424159,63.99999897666228,916.8980102539062,1.3227696418762207
0.8300000000000001,63.994724412344894,64.00000112608944,915.5943603515625,1.3438043594360352
0.84,63.99490926277904,64.00000209730806,914.2583618164062,1.3650031089782715
0.85,63.99509519210736,64.0000018497295,912.8900146484375,1.3863575458526611
0.86,63.99456510555654,64.00000049838086,911.5651245117188,1.4078590869903564
0.87,63.99469586261121,64.00000048229867,910.323486328125,1.429499626159668
0.88,63.99487379772467,63.999999375138856,909.0535888671875,1.4512701034545898
0.89,63.99505851942218,64.00000280310137,907.7525024414062,1.473162055015564
0.9,63.9952348633841,63.999995907336334,906.42041015625,1.4951661825180054
0.91,63.99542481628871,64.00000062220829,905.07421875,1.517274022102356
0.92,63.995610833688,63.9999998989552,903.7012939453125,1.5394760370254517
0.93,63.99580402369571,64.0000041096698,902.29248046875,1.5617631673812866
0.9400000000000001,63.99599795959154,63.999997944193176,900.8221435546875,1.5841255187988281
0.9500000000000001,63.99619667300862,63.99999872591196,899.2474975585938,1.6065539121627808
0.96,63.99635476632501,64.00000254789941,897.614013671875,1.6290391683578491
0.97,63.99642122272487,64.00000260525697,895.971923828125,1.6515709161758423
0.98,63.99624329399062,63.99999907830658,894.3670654296875,1.674139142036438
0.99,63.995610445971806,63.99999741057231,892.8861694335938,1.696734070777893
1.0,63.99489435257785,63.9999997932939,891.59228515625,1.719344973564148
1.01,63.99448492299447,64.00000434699068,890.43798828125,1.741962194442749
