t,x,y,mass,phi_center
0.0,31.99999946832629,31.99999946832629,975.7842407226562,0.5329999923706055
0.01,31.999996372110385,31.999996372110385,975.78466796875,0.5330033898353577
0.02,31.99999812350678,31.99999812350678,975.785400390625,0.5330171585083008
0.03,31.999999609064158,31.999999609064158,975.7860107421875,0.5330450534820557
0.04,31.99999985926313,31.99999985926313,975.7862548828125,0.533091127872467
0.05,31.999999546514367,31.999999546514367,975.785888671875,0.533159077167511
0.06,31.999999624701097,31.999999624701097,975.7847290039062,0.5332522392272949
0.07,31.99999878027605,31.99999878027605,975.78271484375,0.5333741903305054
0.08,31.99999784202038,31.99999784202038,975.77978515625,0.5335279107093811
0.09,32.00000033962906,32.00000033547533,975.7758178710938,0.5337164402008057
0.1,31.99999957778279,31.99999957778279,975.77099609375,0.5339428782463074
0.11,31.99999810783028,31.99999810783028,975.7652587890625,0.5342098474502563
0.12,31.99999867078072,31.99999867078072,975.758544921875,0.5345200300216675
0.13,32.00000168890369,32.00000168890369,975.7508544921875,0.5348759889602661
0.14,31.999999171179,31.999999171179,975.742431640625,0.5352799296379089
0.15,31.999999749787477,31.999999749787477,975.7330322265625,0.5357339978218079
0.16,31.999999937446212,31.999999937446212,975.7227783203125,0.5362404584884644
0.17,31.999999609034372,31.999999609034372,975.711669921875,0.5368013978004456
0.18,31.999998608145297,31.999998608145297,975.69970703125,0.5374187231063843
0.19,32.00000184540487,32.00000184540487,975.686767578125,0.5380941033363342
0.2,32.00000059429125,32.00000059429125,975.673095703125,0.5388292670249939
0.21,31.99999962465257,31.99999962465257,975.6585693359375,0.5396257638931274
0.22,32.00000126681763,32.00000126681763,975.6431274414062,0.5404852032661438
0.23,31.99999939004066,31.99999939004066,975.626953125,0.541408896446228
0.24,31.999999906158457,31.999999906158457,975.60986328125,0.54239821434021
0.25,31.999998279540186,31.999998279540186,975.5919799804688,0.5434544682502747
0.26,31.99999967154223,31.99999967154223,975.5731201171875,0.5445787310600281
0.27,31.999998952042198,31.999998952042198,975.553466796875,0.545772135257721
0.28,31.99999935869887,31.99999935869887,975.5328979492188,0.5470356941223145
0.29,31.999998248114533,31.999998248114533,975.511474609375,0.5483702421188354
0.3,31.999999374312253,31.999999374312253,975.4890747070312,0.5497768521308899
0.31,32.00000284694748,32.00000284694748,975.4656982421875,0.5512562394142151
0.32,32.00000117322171,32.00000117322171,975.4415283203125,0.5528091192245483
0.33,31.99999971841953,31.99999971841953,975.4163818359375,0.5544362664222717
0.34,32.000002127554126,32.000002127554126,975.39013671875,0.5561381578445435
0.35000000000000003,32.00000111073933,32.00000111073933,975.3629760742188,0.5579153895378113
0.36,32.00000164269027,32.00000164269027,975.334716796875,0.559768557548523
0.37,31.999998466776454,31.999998466776454,975.3054809570312,0.5616979598999023
0.38,32.00000032855819,32.00000032855819,975.2749633789062,0.5637041330337524
0.39,32.00000025033816,32.00000025033816,975.2433471679688,0.5657876133918762
0.4,32.000002049712826,32.000002049712826,975.21044921875,0.5679482817649841
0.41000000000000003,31.999999624466977,31.999999624466977,975.1763916015625,0.5701867341995239
0.42,31.999999687044433,31.999999687044433,975.1409301757812,0.5725029110908508
0.43,31.99999913933971,31.99999913933971,975.1041259765625,0.5748971700668335
0.44,32.00000093893904,32.00000093893904,975.0657958984375,0.5773695707321167
0.45,32.000000015649626,32.000000015649626,975.0260009765625,0.5799202919006348
0.46,32.00000056341037,32.00000056341037,974.9845581054688,0.5825493931770325
0.47000000000000003,31.99999821578843,31.99999821578843,974.9415283203125,0.5852567553520203
0.48,31.999999655662602,31.999999655662602,974.8966064453125,0.5880425572395325
0.49,32.00000134611083,32.00000134611083,974.8497924804688,0.5909066200256348
0.5,32.00000123660553,32.00000123660553,974.801025390625,0.5938488841056824
0.51,32.00000158105925,32.00000158105925,974.7501220703125,0.5968692898750305
0.52,32.000001236737475,32.000001236737475,974.697021484375,0.5999677181243896
0.53,31.9999993737682,31.9999993737682,974.6416015625,0.6031437516212463
0.54,32.0000000626269,32.0000000626269,974.5836181640625,0.606397271156311
0.55,32.000001299589194,32.000001299589194,974.52294921875,0.6097282767295837
0.56,32.00000021922208,32.00000021922208,974.4595336914062,0.6131366491317749
0.5700000000000001,31.999999326629148,31.999999326629148,974.3931274414062,0.6166217923164368
0.58,32.00000197327422,32.00000197327422,974.323486328125,0.620183527469635
0.59,32.00000202040806,32.00000202040806,974.2506103515625,0.623821496963501
0.6,31.999999514437558,31.999999514437558,974.17431640625,0.6275354027748108
0.61,32.00000048560236,32.00000048560236,974.09423828125,0.631324827671051
0.62,31.99999841773996,31.99999841773996,974.0103759765625,0.6351893544197083
0.63,31.999999326303662,31.999999326303662,973.92236328125,0.6391286253929138
0.64,32.000000344714515,32.000000344714515,973.830078125,0.6431422233581543
