t,x,y,mass,phi_center
0.0,31.99999946832629,31.99999946832629,975.7842407226562,0.5329999923706055
0.01,31.999996372110385,31.999996372110385,975.78466796875,0.5330033898353577
0.02,31.99999821733144,31.99999821733144,975.785400390625,0.5330171585083008
0.03,32.0,32.0,975.7860107421875,0.53304523229599
0.04,32.00000064113462,32.00000064113462,975.7862548828125,0.5330915451049805
0.05,32.00000075059691,32.00000075059691,975.785888671875,0.5331600904464722
0.06,31.999998983565536,31.999998983565536,975.7847900390625,0.5332542061805725
0.07,32.0000002345623,32.0000002345623,975.78271484375,0.5333775281906128
0.08,31.999998936647724,31.999998936647724,975.77978515625,0.5335333347320557
0.09,32.00000046912791,32.00000046912791,975.7758178710938,0.5337249040603638
0.1,31.99999863952233,31.99999863952233,975.77099609375,0.5339550971984863
0.11,31.999999155560516,31.999999155560516,975.76513671875,0.5342270135879517
0.12,32.00000032839544,32.00000032839544,975.75830078125,0.5345433950424194
0.13,31.99999835800989,31.99999835800989,975.7506103515625,0.5349069237709045
0.14,31.999999609046476,31.999999609046476,975.7418823242188,0.5353200435638428
0.15,31.999998748936438,31.999998748936438,975.7322998046875,0.5357853174209595
0.16,31.999997982638305,31.999997982638305,975.7218017578125,0.5363050103187561
0.17,32.000003143368374,32.000003143368374,975.710205078125,0.5368813872337341
0.18,32.000000140749606,32.000000140749606,975.6979370117188,0.5375162959098816
0.19,32.000001548266795,32.000001548266795,975.6846313476562,0.5382120609283447
0.2,31.999998780135808,31.999998780135808,975.6705322265625,0.5389705300331116
0.21,32.000000469185814,32.000000469185814,975.6553955078125,0.5397933721542358
0.22,31.99999915545169,31.99999915545169,975.639404296875,0.5406823754310608
0.23,31.999999906159665,31.999999906159665,975.6224365234375,0.5416393280029297
0.24,32.00000001564034,32.00000001564034,975.6045532226562,0.5426656007766724
0.25,32.000001188688984,32.000001188688984,975.585693359375,0.5437628030776978
0.26,31.99999824821252,31.99999824821252,975.5660400390625,0.5449321269989014
0.27,31.999999092805044,31.999999092805044,975.5452880859375,0.546174943447113
0.28,31.99999964024226,31.99999964024226,975.5235595703125,0.5474924445152283
0.29,31.999999499455846,31.999999499455846,975.5008544921875,0.5488858819007874
0.3,31.999999499443664,31.999999499443664,975.4771118164062,0.5503560304641724
0.31,32.00000125142271,32.00000125142271,975.4522705078125,0.5519043803215027
0.32,32.000001939756665,32.000001939756665,975.4263916015625,0.5535315871238708
0.33,32.00000161129405,32.00000161129405,975.3994140625,0.555238664150238
0.34,31.999999796626934,31.999999796626934,975.371337890625,0.5570263266563416
0.35000000000000003,31.99999974968717,31.99999974968717,975.342041015625,0.5588953495025635
0.36,31.999999577583885,31.999999577583885,975.3115234375,0.5608464479446411
0.37,31.99999965579787,31.99999965579787,975.2797241210938,0.5628802180290222
0.38,32.00000056325899,32.00000056325899,975.24658203125,0.5649973750114441
0.39,32.00000228440905,32.00000228440905,975.2120361328125,0.5671983361244202
0.4,32.00000068847738,32.00000068847738,975.1761474609375,0.5694836378097534
0.41000000000000003,32.00000109534702,32.00000109534702,975.138671875,0.5718536972999573
0.42,31.9999991862811,31.9999991862811,975.0996704101562,0.5743089318275452
0.43,31.999998998458,31.999998998458,975.0589599609375,0.576849639415741
0.44,32.000002926508394,32.000002926508394,975.016357421875,0.5794761776924133
0.45,31.999999233126097,31.999999233126097,974.9721069335938,0.5821887850761414
0.46,31.999998763552714,31.999998763552714,974.92578125,0.5849875211715698
0.47000000000000003,32.00000001565201,32.00000001565201,974.8773193359375,0.5878726840019226
0.48,32.0000007513355,32.0000007513355,974.82666015625,0.590844452381134
0.49,32.00000014088306,32.00000014088306,974.773681640625,0.5939028263092041
0.5,31.99999993738174,31.99999993738174,974.7182006835938,0.5970479249954224
0.51,31.99999957730156,31.99999957730156,974.6600952148438,0.6002797484397888
0.52,32.000001095953415,32.000001095953415,974.59912109375,0.6035982370376587
0.53,31.99999849687971,31.99999849687971,974.5352783203125,0.607003390789032
0.54,32.000000078292906,32.000000078292906,974.4681396484375,0.6104950308799744
0.55,31.999999796423722,31.999999796423722,974.397705078125,0.6140730977058411
0.56,31.99999873146689,31.99999873146689,974.32373046875,0.6177375316619873
0.5700000000000001,31.999998324149672,31.999998324149672,974.2459716796875,0.6214879751205444
0.58,32.00000228686655,32.00000228686655,974.1640625,0.6253243684768677
0.59,31.999998543168914,31.999998543168914,974.0781860351562,0.6292464137077332
0.6,32.000001973954575,32.000001973954575,973.9876708984375,0.6332538723945618
0.61,31.99999879357679,31.99999879357679,973.8927001953125,0.6373463869094849
0.62,32.00000089315827,32.00000089315827,973.7926635742188,0.6415236592292786
0.63,32.000000588647005,32.00000058619839,973.6875610351562,0.6457854509353638
0.64,31.99999811925055,31.99999811925055,973.5771484375,0.6501312255859375
