t,x,y,mass,phi_center
0.0,31.99999946832629,31.99999946832629,975.7842407226562,0.5329999923706055
0.01,31.999996247010746,31.999996247010746,975.78466796875,0.5330033302307129
0.02,31.99999954651411,31.99999954651411,975.7853393554688,0.5330166816711426
0.03,31.999997842034148,31.999997842034148,975.7860107421875,0.5330439209938049
0.04,32.00000070368443,32.00000070368443,975.7861328125,0.5330885052680969
0.05,32.00000065677242,32.00000065677242,975.7857055664062,0.5331534743309021
0.06,31.99999921812714,31.99999921812714,975.7845458984375,0.5332420468330383
0.07,31.99999964033772,31.99999964033772,975.782470703125,0.5333569645881653
0.08,32.0,32.0,975.779541015625,0.5335009098052979
0.09,32.000000656779115,32.000000656779115,975.7757568359375,0.5336762070655823
0.1,32.00000176705698,32.00000176705698,975.7711181640625,0.5338850021362305
0.11,32.00000040658172,32.00000040658172,975.7657470703125,0.5341295003890991
0.12,31.999999640329282,31.999999640329282,975.7595825195312,0.5344114899635315
0.13,31.999998420565255,31.999998420565255,975.752685546875,0.5347326397895813
0.14,32.00000139179019,32.00000139179019,975.7449340820312,0.5350947380065918
0.15,32.00000121978163,32.00000121978163,975.736572265625,0.535499095916748
0.16,31.9999971381785,31.9999971381785,975.7276611328125,0.5359470844268799
0.17,31.99999885838765,31.99999885838765,975.7178955078125,0.5364399552345276
0.18,31.99999926498149,31.99999926498149,975.70751953125,0.5369788408279419
0.19,31.99999957775057,31.99999957775057,975.696533203125,0.537564754486084
0.2,32.000000500449715,32.000000500449715,975.6849365234375,0.5381985902786255
0.21,31.999998076372574,31.999998076372574,975.6728515625,0.5388811230659485
0.22,32.00000129807459,32.00000129807459,975.6600341796875,0.5396131873130798
0.23,32.000002345949916,32.000002345949916,975.646728515625,0.5403953194618225
0.24,31.9999996559225,31.9999996559225,975.6329956054688,0.541228175163269
0.25,31.999998529829078,31.999998529829078,975.61865234375,0.5421122312545776
0.26,32.000002111448175,32.000002111448175,975.6036376953125,0.5430479645729065
0.27,32.0000004535775,32.0000004535775,975.5882568359375,0.544035792350769
0.28,31.99999860796365,31.99999860796365,975.5723876953125,0.5450758934020996
0.29,32.00000012512898,32.00000012512898,975.555908203125,0.5461686253547668
0.3,32.0000007977111,32.0000007977111,975.5389404296875,0.5473142266273499
0.31,32.000001079275506,32.000001079275506,975.521484375,0.5485128164291382
0.32,32.000001298282825,32.000001298282825,975.5035400390625,0.5497645139694214
0.33,32.00000079775512,32.00000079775512,975.485107421875,0.5510695576667786
0.34,32.00000021899585,32.00000021899585,975.4661865234375,0.5524276494979858
0.35000000000000003,31.999999139642043,31.999999139642043,975.44677734375,0.5538390874862671
0.36,32.000001689464845,32.000001689464845,975.4267578125,0.5553038120269775
0.37,31.999998294856322,31.999998294856322,975.4063720703125,0.5568216443061829
0.38,32.00000186161918,32.00000186161918,975.38525390625,0.5583925247192383
0.39,31.99999948374129,31.99999948374129,975.36376953125,0.5600163340568542
0.4,31.999999358573135,31.999999358573135,975.3416748046875,0.5616929531097412
0.41000000000000003,32.0000008604707,32.0000008604707,975.3189697265625,0.5634222030639648
0.42,31.999999890482943,31.999999890482943,975.2957763671875,0.5652039051055908
0.43,31.9999983259128,31.9999983259128,975.2720336914062,0.5670377612113953
0.44,32.00000153331461,32.00000153331461,975.24755859375,0.5689235925674438
0.45,31.999999483666592,31.999999483666592,975.22265625,0.5708611607551575
0.46,32.00000061022825,32.00000061022825,975.197021484375,0.5728501677513123
0.47000000000000003,32.000000610244676,32.000000610244676,975.1707763671875,0.5748903155326843
0.48,32.000000672852444,32.000000672852444,975.1438598632812,0.576981246471405
0.49,32.000000485093395,32.000000485093395,975.1162719726562,0.57912278175354
0.5,31.999998497731763,31.999998497731763,975.0880126953125,0.5813145041465759
0.51,31.999998497687002,31.999998497687002,975.0589599609375,0.5835561156272888
0.52,32.000000547735084,32.000000550180324,975.029052734375,0.5858471989631653
0.53,32.00000031300131,32.00000031300131,974.9984130859375,0.5881873965263367
0.54,32.00000042256542,32.00000042256542,974.9669189453125,0.5905763506889343
0.55,32.000000344323986,32.000000344323986,974.9345703125,0.5930135846138
0.56,31.999998325276295,31.999998325276295,974.9013671875,0.5954990983009338
0.5700000000000001,31.999999186086995,31.999999186086995,974.8671264648438,0.5980319976806641
0.58,31.9999991077939,31.9999991077939,974.8319091796875,0.6006120443344116
0.59,32.00000303674461,32.00000303674461,974.7955322265625,0.6032388806343079
0.6,32.00000059484902,32.00000059484902,974.7582397460938,0.6059120297431946
0.61,31.99999876329141,31.99999876329141,974.7197875976562,0.6086310744285583
0.62,31.99999953034468,31.99999953034468,974.6800537109375,0.6113956570625305
0.63,32.000000939350166,32.000000939350166,974.6390380859375,0.6142051219940186
